"Count all those who've played for the youth club which owns the Rosario, Santa Fe stadium.",count all those who've played for the youth club which owns the <A> stadium.,"['http://dbpedia.org/resource/Rosario,_Santa_Fe']","['http://dbpedia.org/resource/Rosario,_Santa_Fe']",1.0,1.0
What are some families of mammals in the animal kingdom,what are some families of mammals in the <A> kingdom,['http://dbpedia.org/resource/Animal'],['http://dbpedia.org/resource/Category:1700_animal_births'],0.0,0.0
What is the profession of the Chris Myers (New Jersey) which is the governing body of Oahu Railway and Land Company ,what is the profession of the <A> which is the governing body of <B> ,"['http://dbpedia.org/resource/Chris_Myers_(New_Jersey)', 'http://dbpedia.org/resource/Oahu_Railway_and_Land_Company']","['http://dbpedia.org/resource/Chris_Myers_(New_Jersey)', 'http://dbpedia.org/resource/Oahu_Railway_and_Land_Company']",1.0,1.0
Which television show's developer is Brian Graden and voices to the character is by Isaac Hayes,which television show developer is <A> and voices to the character is by <B>,"['http://dbpedia.org/resource/Brian_Graden', 'http://dbpedia.org/resource/Isaac_Hayes']","['http://dbpedia.org/resource/Brian_Graden', 'http://dbpedia.org/resource/Isaac_Hayes']",1.0,1.0
Did Steve Sampson manage a club of Santa Clara university,did <A> manage a club of <B>,"['http://dbpedia.org/resource/Steve_Sampson', 'http://dbpedia.org/resource/Santa_Clara_University']","['http://dbpedia.org/resource/Steve_Sampson', 'http://dbpedia.org/resource/Santa_Clara_University']",1.0,1.0
What newspapers's owners is Schibsted,what newspapers owners is <A>,['http://dbpedia.org/resource/Schibsted'],['http://dbpedia.org/resource/Schibsted'],1.0,1.0
Which arena of WPC Dynamo Moscow is death location of Tigran Petrosian >,which arena of <A> is death location of <B> >,"['http://dbpedia.org/resource/WPC_Dynamo_Moscow', 'http://dbpedia.org/resource/Tigran_Petrosian']","['http://dbpedia.org/resource/WPC_Dynamo_Moscow', 'http://dbpedia.org/resource/Tigran_Petrosian']",1.0,1.0
List the name of the soccer clubs whose chairman is Joan Laporta.,list the name of the soccer clubs whose chairman is <A>.,['http://dbpedia.org/resource/Joan_Laporta'],['http://dbpedia.org/resource/Joan_Laporta'],1.0,1.0
In which time zone is Pong Pha,in which time zone is <A>,['http://dbpedia.org/resource/Pong_Pha'],['http://dbpedia.org/resource/Pong_Pha'],1.0,1.0
What is the alma mater of the Angela Trusty and Charles Ayres,what is the alma mater of the <A> and <B>,"['http://dbpedia.org/resource/Angela_Trusty', 'http://dbpedia.org/resource/Charles_Ayres']","['http://dbpedia.org/resource/Angela_Thorp', 'http://dbpedia.org/resource/Charles_Ayres']",0.5,0.5
What is the birth place of the cast of Lagnacha Dhumdhadaka,what is the birth place of the cast of <A>,['http://dbpedia.org/resource/Lagnacha_Dhumdhadaka'],['http://dbpedia.org/resource/Lagnacha_Dhumdhadaka'],1.0,1.0
How many rivers start in an English speaking country,how many rivers start in an <A> speaking country,['http://dbpedia.org/resource/English_language'],['http://dbpedia.org/resource/Category:1578_in_English_law'],0.0,0.0
"What is the television show whose theme music composer's home town is El Sobrante, California",what is the television show whose theme music composer home town is <A>,"['http://dbpedia.org/resource/El_Sobrante,_California']","['http://dbpedia.org/resource/El_Sobrante,_California']",1.0,1.0
What  is the Nickname of Daniel O'Regan ,what is the nickname of <A> ,"[""http://dbpedia.org/resource/Daniel_O'Regan""]",['http://dbpedia.org/resource/Daniel_Boone'],0.0,0.0
Where are Aureus and Solidus used as currency,where are <A> and <B> used as currency,"['http://dbpedia.org/resource/Aureus', 'http://dbpedia.org/resource/Solidus_(coin)']","['http://dbpedia.org/resource/Aureus', 'http://dbpedia.org/resource/Solidus']",0.5,0.5
Music for what was made by someone who died of a cardiovascular disease,music for what was made by someone who died of a <A>,['http://dbpedia.org/resource/Cardiovascular_disease'],['http://dbpedia.org/resource/Cardiovascular_Disease'],0.0,0.0
Is the chestnut white bellied rat a mammal,is the <A> a <B>,"['http://dbpedia.org/resource/Chestnut_white-bellied_rat', 'http://dbpedia.org/resource/Mammal']","['http://dbpedia.org/resource/Chestnut_White-Bellied_Rat', 'http://dbpedia.org/resource/mammal']",0.0,0.0
Was Tim Gunn a guest on The Broken Code,was <B> a guest on <A>,"['http://dbpedia.org/resource/The_Broken_Code', 'http://dbpedia.org/resource/Tim_Gunn']","['http://dbpedia.org/resource/Tim_Gunn', 'http://dbpedia.org/resource/The_Broken_Code']",1.0,1.0
In how many nations can I find dishes made of Shallot,in how many nations can i find dishes made of <A>,['http://dbpedia.org/resource/Shallot'],['http://dbpedia.org/resource/Shallot'],1.0,1.0
"Who are some american football players whose high school is Oktoc, Mississippi",who are some american football players whose high school is <A>,"['http://dbpedia.org/resource/Oktoc,_Mississippi']","['http://dbpedia.org/resource/Oktoc,_Mississippi']",1.0,1.0
What system is both a platform where Nord runs and also distributed The beauty inside,what system is both a platform where <A> runs and also distributed <B>,"['http://dbpedia.org/resource/Nord_(video_game)', 'http://dbpedia.org/resource/The_Beauty_Inside']","['http://dbpedia.org/resource/Côte-Nord', 'http://dbpedia.org/resource/The_Beauty_Inside']",0.5,0.5
Is Tirana the largest city of Albania,is <B> the largest city of <A>,"['http://dbpedia.org/resource/Albania', 'http://dbpedia.org/resource/Tirana']","['http://dbpedia.org/resource/KF_Tirana', 'http://dbpedia.org/resource/1918_in_Albania']",0.0,0.0
Who were all the people in office when bob hawke was the PM,who were all the people in office when <A> was the pm,['http://dbpedia.org/resource/Bob_Hawke'],['http://dbpedia.org/resource/Bob_Hawke'],1.0,1.0
Name some shows whose company is owned by the CBS Corporation,name some shows whose company is owned by the <A>,['http://dbpedia.org/resource/CBS_Corporation'],['http://dbpedia.org/resource/CBS_Corporation'],1.0,1.0
Which sports are played at institues in Taguig,which sports are played at institues in <A>,['http://dbpedia.org/resource/Taguig'],['http://dbpedia.org/resource/Taguig'],1.0,1.0
Joe Hahn is the member of what band,<A> is the member of what band,['http://dbpedia.org/resource/Joe_Hahn'],['http://dbpedia.org/resource/Joe_Hahn'],1.0,1.0
Name the television show whose distributor is Comedy central and  the character voice is given by Isaac hayes ,name the television show whose distributor is <A> and the character voice is given by <B> ,"['http://dbpedia.org/resource/Comedy_Central', 'http://dbpedia.org/resource/Isaac_Hayes']","['http://dbpedia.org/resource/Comedy_Central', 'http://dbpedia.org/resource/Isaac_Hayes']",1.0,1.0
Raymond Johansen is the mayor of what city,<A> is the mayor of what city,['http://dbpedia.org/resource/Raymond_Johansen'],['http://dbpedia.org/resource/Raymond_Johansen'],1.0,1.0
What is the nation of the speedway league where Ikaros Smederna played,what is the nation of the speedway league where <A> played,['http://dbpedia.org/resource/Ikaros_Smederna'],['http://dbpedia.org/resource/Ikaros_Smederna'],1.0,1.0
What are the kind of games one can play on windows,what are the kind of games one can play on <A>,['http://dbpedia.org/resource/Microsoft_Windows'],['http://dbpedia.org/resource/Car_windows'],0.0,0.0
Count the number of sports played by schools which play hockey ,count the number of sports played by schools which play <A> ,['http://dbpedia.org/resource/Hockey'],['http://dbpedia.org/resource/Category:1869_in_ice_hockey'],0.0,0.0
Who holds stock in the railway lines ending in Washington DC,who holds stock in the railway lines ending in <A> dc,"['http://dbpedia.org/resource/Union_Station_(Washington,_D.C.)']","['http://dbpedia.org/resource/Category:1793_in_Washington,_D.C.']",0.0,0.0
Where is Temenos Group founded ,where is <A> founded ,['http://dbpedia.org/resource/Temenos_Group'],['http://dbpedia.org/resource/Temenos_Group'],1.0,1.0
What was the language of the single which came before To Know Him Is to Love Him,what was the language of the single which came before <A>,['http://dbpedia.org/resource/To_Know_Him_Is_to_Love_Him'],['http://dbpedia.org/resource/To_Know_Him_Is_to_Love_Him'],1.0,1.0
Where was the narrator of Spain on the Road Again born,where was narrator of on <A> born,['http://dbpedia.org/resource/Spain..._on_the_Road_Again'],['http://dbpedia.org/resource/On_the_Road_Again'],0.0,0.0
What is the common school of Chris Marve and Neria Douglass,what is the common school of <A> and <B>,"['http://dbpedia.org/resource/Chris_Marve', 'http://dbpedia.org/resource/Neria_Douglass']","['http://dbpedia.org/resource/Chris_Marve', 'http://dbpedia.org/resource/Neria_Douglass']",1.0,1.0
"In which areas are the radio stations of Monticello, Maine available too",in which areas are the radio stations of <A> available too,"['http://dbpedia.org/resource/Monticello,_Maine']","['http://dbpedia.org/resource/Monticello,_Maine']",1.0,1.0
What relegious affiliation of Josiah Idowu-Fearon was canonized by john of Damasucs ,what relegious affiliation of <B> was canonized by <A> of damasucs ,"['http://dbpedia.org/resource/John_of_Damascus', 'http://dbpedia.org/resource/Josiah_Idowu-Fearon']","['http://dbpedia.org/resource/Josiah_Idowu-Fearon', 'http://dbpedia.org/resource/Albums_produced_by_John_Leckie']",0.5,0.5
Name the TV show whose composer is Judy Hart Angelo and company as Paramount Television ,name the tv show whose composer is <A> and company as <B> ,"['http://dbpedia.org/resource/Judy_Hart_Angelo', 'http://dbpedia.org/resource/Paramount_Television']","['http://dbpedia.org/resource/Judy_Tegart_Dalton', 'http://dbpedia.org/resource/Paramount_Television']",0.5,0.5
Rivers from which countries flow into the Caspian,rivers from which countries flow into the <A>,['http://dbpedia.org/resource/Caspian_Sea'],['http://dbpedia.org/resource/Caspian'],0.0,0.0
"Name the military unit whose garrison is Arlington County, Virginia and command structure is United States Department of Defense",name the military unit whose garrison is <A> and command structure is <B>,"['http://dbpedia.org/resource/Arlington_County,_Virginia', 'http://dbpedia.org/resource/United_States_Department_of_Defense']","['http://dbpedia.org/resource/Arlington_County,_Virginia', 'http://dbpedia.org/resource/United_States_Department_of_Defense']",1.0,1.0
Where does the successor of Thongsuk Samdaengpan reside,where does the successor of <A> reside,['http://dbpedia.org/resource/Thongsuk_Samdaengpan'],['http://dbpedia.org/resource/Thongsuk_Samdaengpan'],1.0,1.0
what are some devices made by asus,what are some devices made by <A>,['http://dbpedia.org/resource/Asus'],['http://dbpedia.org/resource/ASUS'],0.0,0.0
Is Queen Latifah associated with Afrika Baby Bam,is <B> associated with <A>,"['http://dbpedia.org/resource/Afrika_Baby_Bam', 'http://dbpedia.org/resource/Queen_Latifah']","['http://dbpedia.org/resource/Queen_Latifah', 'http://dbpedia.org/resource/Afrika_Baby_Bam']",1.0,1.0
Count all that was built by a company whose leader is Kazuo Hirai,count all that was built by a company whose leader is <A>,['http://dbpedia.org/resource/Kazuo_Hirai'],['http://dbpedia.org/resource/Kazuo_Hirai'],1.0,1.0
Name the sports played by PATTS College of Aeronautics,name the sports played by <A>,['http://dbpedia.org/resource/PATTS_College_of_Aeronautics'],['http://dbpedia.org/resource/PATTS_College_of_Aeronautics'],1.0,1.0
Name the tenant of Ever bank field which has also has player named Dan Shamash ,name the tenant of <B> which has also has player named <A> ,"['http://dbpedia.org/resource/Dan_Shamash', 'http://dbpedia.org/resource/EverBank_Field']","['http://dbpedia.org/resource/Forever_and_Ever', 'http://dbpedia.org/resource/Shamash']",0.0,0.0
Which country did the prime minister belong to who was served by Thanong Bidaya ,which country did the prime minister belong to who was served by <A> ,['http://dbpedia.org/resource/Thanong_Bidaya'],['http://dbpedia.org/resource/Thanong_Bidaya'],1.0,1.0
What is the largest city in the country where the San Marcos River originates,what is the largest city in the country where the <A> originates,['http://dbpedia.org/resource/San_Marcos_River'],['http://dbpedia.org/resource/San_Marcos_River'],1.0,1.0
Give a list of all the labels that have jazz fusion artists signed up with them,give a list of all the labels that have <A> artists signed up with them,['http://dbpedia.org/resource/Jazz_fusion'],['http://dbpedia.org/resource/Jazz_fusion'],1.0,1.0
Name the major shrine of Bogumilus,name the major shrine of <A>,['http://dbpedia.org/resource/Bogumilus'],['http://dbpedia.org/resource/Bogumilus'],1.0,1.0
"Name the office holder whose predecessor is  Henry E. Catto, Jr. and won Screen Actors Guild Life Achievement Award",name the office holder whose predecessor is <A> and won <B>,"['http://dbpedia.org/resource/Henry_E._Catto,_Jr.', 'http://dbpedia.org/resource/Screen_Actors_Guild_Life_Achievement_Award']","['http://dbpedia.org/resource/Henry_E._Catto_Jr.', 'http://dbpedia.org/resource/Screen_Actors_Guild_Life_Achievement_Award']",0.5,0.5
Which holy places did consider Pope Gregory I as a saint,which holy places did consider <A> as a saint,['http://dbpedia.org/resource/Pope_Gregory_I'],['http://dbpedia.org/resource/Pope_Gregory_I'],1.0,1.0
List the religion of people in the Cambodian human rights party,list the religion of people in the cambodian <A>,['http://dbpedia.org/resource/Human_Rights_Party_(Cambodia)'],['http://dbpedia.org/resource/Human_Rights_Party'],0.0,0.0
In which teams have league members of the Czech Extraliga played previously,in which teams have league members of the <A> played previously,['http://dbpedia.org/resource/Czech_Extraliga'],['http://dbpedia.org/resource/Czech_Extraliga'],1.0,1.0
Count the wars in which people awarded with the Croix de guerre fought.,count the wars in which people awarded with the de <A> fought.,['http://dbpedia.org/resource/Croix_de_guerre_1939–1945_(France)'],['http://dbpedia.org/resource/Croix'],0.0,0.0
For which clubs do the players of Azam F.C. play for,for which clubs do the players of <A> play for,['http://dbpedia.org/resource/Azam_F.C.'],['http://dbpedia.org/resource/Azam_F.C.'],1.0,1.0
